id,timestamp,release_name,release_id,is_prerelease,asset_name,os_name,architecture,java_type,total_downloads
40243eaa-f220-4f5c-bb68-93cbeb505d07,2024-09-17 07:43:44,sapmachine-24+15,175344864,True,sapmachine-jdk-24-ea.15_aix-ppc64_bin-symbols.tar.gz,,,jdk,0
40243eaa-f220-4f5c-bb68-93cbeb505d07,2024-09-17 07:43:44,sapmachine-24+15,175344864,True,sapmachine-jdk-24-ea.15_aix-ppc64_bin.tar.gz,,,jdk,9
40243eaa-f220-4f5c-bb68-93cbeb505d07,2024-09-17 07:43:44,sapmachine-24+15,175344864,True,sapmachine-jdk-24-ea.15_linux-aarch64_bin-symbols.tar.gz,linux,aarch64,jdk,0
40243eaa-f220-4f5c-bb68-93cbeb505d07,2024-09-17 07:43:44,sapmachine-24+15,175344864,True,sapmachine-jdk-24-ea.15_linux-aarch64_bin.tar.gz,linux,aarch64,jdk,6
40243eaa-f220-4f5c-bb68-93cbeb505d07,2024-09-17 07:43:44,sapmachine-24+15,175344864,True,sapmachine-jdk-24-ea.15_linux-ppc64le_bin-symbols.tar.gz,linux,ppc64le,jdk,0
40243eaa-f220-4f5c-bb68-93cbeb505d07,2024-09-17 07:43:44,sapmachine-24+15,175344864,True,sapmachine-jdk-24-ea.15_linux-ppc64le_bin.tar.gz,linux,ppc64le,jdk,7
40243eaa-f220-4f5c-bb68-93cbeb505d07,2024-09-17 07:43:44,sapmachine-24+15,175344864,True,sapmachine-jdk-24-ea.15_linux-x64-musl_bin-symbols.tar.gz,linux,x64,jdk,0
40243eaa-f220-4f5c-bb68-93cbeb505d07,2024-09-17 07:43:44,sapmachine-24+15,175344864,True,sapmachine-jdk-24-ea.15_linux-x64-musl_bin.tar.gz,linux,x64,jdk,9
40243eaa-f220-4f5c-bb68-93cbeb505d07,2024-09-17 07:43:44,sapmachine-24+15,175344864,True,sapmachine-jdk-24-ea.15_linux-x64_bin-symbols.tar.gz,linux,x64,jdk,0
40243eaa-f220-4f5c-bb68-93cbeb505d07,2024-09-17 07:43:44,sapmachine-24+15,175344864,True,sapmachine-jdk-24-ea.15_linux-x64_bin.tar.gz,linux,x64,jdk,9
40243eaa-f220-4f5c-bb68-93cbeb505d07,2024-09-17 07:43:44,sapmachine-24+15,175344864,True,sapmachine-jdk-24-ea.15_macos-aarch64_bin-symbols.tar.gz,macos,aarch64,jdk,0
40243eaa-f220-4f5c-bb68-93cbeb505d07,2024-09-17 07:43:44,sapmachine-24+15,175344864,True,sapmachine-jdk-24-ea.15_macos-aarch64_bin.dmg,macos,aarch64,jdk,7
40243eaa-f220-4f5c-bb68-93cbeb505d07,2024-09-17 07:43:44,sapmachine-24+15,175344864,True,sapmachine-jdk-24-ea.15_macos-aarch64_bin.tar.gz,macos,aarch64,jdk,6
40243eaa-f220-4f5c-bb68-93cbeb505d07,2024-09-17 07:43:44,sapmachine-24+15,175344864,True,sapmachine-jdk-24-ea.15_macos-x64_bin-symbols.tar.gz,macos,x64,jdk,0
40243eaa-f220-4f5c-bb68-93cbeb505d07,2024-09-17 07:43:44,sapmachine-24+15,175344864,True,sapmachine-jdk-24-ea.15_macos-x64_bin.dmg,macos,x64,jdk,2
40243eaa-f220-4f5c-bb68-93cbeb505d07,2024-09-17 07:43:44,sapmachine-24+15,175344864,True,sapmachine-jdk-24-ea.15_macos-x64_bin.tar.gz,macos,x64,jdk,2
