timestamp,release_name,release_id,is_prerelease,asset_name,os_name,architecture,java_type,total_downloads
2026-09-12T00:22:33+00:00,sapmachine-17.0.21+5,384393701,True,sapmachine-jdk-17.0.21-ea.5_linux-x64_bin.tar.gz,linux,x64,jdk,148
2026-09-12T00:22:33+00:00,sapmachine-17.0.21+5,384393701,True,sapmachine-jre-17.0.21-ea.5_linux-x64_bin.tar.gz,linux,x64,jre,19
2026-09-12T00:22:33+00:00,sapmachine-17.0.21+5,384393701,True,sapmachine-jdk-17.0.21-ea.5_linux-x64_bin-symbols.tar.gz,linux,x64,jdk,1
2026-09-12T00:22:33+00:00,sapmachine-17.0.21+5,384393701,True,sapmachine-jdk-17.0.21-ea.5_linux-x64-musl_bin.tar.gz,alpine,x64,jdk,20
2026-09-12T00:22:33+00:00,sapmachine-17.0.21+5,384393701,True,sapmachine-jre-17.0.21-ea.5_linux-x64-musl_bin.tar.gz,alpine,x64,jre,19
2026-09-12T00:22:33+00:00,sapmachine-17.0.21+5,384393701,True,sapmachine-jdk-17.0.21-ea.5_linux-x64-musl_bin-symbols.tar.gz,alpine,x64,jdk,1
2026-09-12T00:22:33+00:00,sapmachine-17.0.21+5,384393701,True,sapmachine-jdk-17.0.21-ea.5_macos-aarch64_bin.tar.gz,macos,aarch64,jdk,347
2026-09-12T00:22:33+00:00,sapmachine-17.0.21+5,384393701,True,sapmachine-jre-17.0.21-ea.5_macos-aarch64_bin.tar.gz,macos,aarch64,jre,20
2026-09-12T00:22:33+00:00,sapmachine-17.0.21+5,384393701,True,sapmachine-jdk-17.0.21-ea.5_macos-aarch64_bin-symbols.tar.gz,macos,aarch64,jdk,0
2026-09-12T00:22:33+00:00,sapmachine-17.0.21+5,384393701,True,sapmachine-jdk-17.0.21-ea.5_macos-aarch64_bin.dmg,macos,aarch64,jdk,18
2026-09-12T00:22:33+00:00,sapmachine-17.0.21+5,384393701,True,sapmachine-jre-17.0.21-ea.5_macos-aarch64_bin.dmg,macos,aarch64,jre,18
2026-09-12T00:22:33+00:00,sapmachine-17.0.21+5,384393701,True,sapmachine-jdk-17.0.21-ea.5_linux-aarch64_bin.tar.gz,linux,aarch64,jdk,16
2026-09-12T00:22:33+00:00,sapmachine-17.0.21+5,384393701,True,sapmachine-jre-17.0.21-ea.5_linux-aarch64_bin.tar.gz,linux,aarch64,jre,18
2026-09-12T00:22:33+00:00,sapmachine-17.0.21+5,384393701,True,sapmachine-jdk-17.0.21-ea.5_linux-aarch64_bin-symbols.tar.gz,linux,aarch64,jdk,0
2026-09-12T00:22:33+00:00,sapmachine-17.0.21+5,384393701,True,sapmachine-jdk-17.0.21-ea.5_linux-ppc64le_bin.tar.gz,linux,ppc64,jdk,17
2026-09-12T00:22:33+00:00,sapmachine-17.0.21+5,384393701,True,sapmachine-jre-17.0.21-ea.5_linux-ppc64le_bin.tar.gz,linux,ppc64,jre,16
2026-09-12T00:22:33+00:00,sapmachine-17.0.21+5,384393701,True,sapmachine-jdk-17.0.21-ea.5_linux-ppc64le_bin-symbols.tar.gz,linux,ppc64,jdk,0
2026-09-12T00:22:33+00:00,sapmachine-17.0.21+5,384393701,True,sapmachine-jdk-17.0.21-ea.5_windows-x64_bin.zip,windows,x64,jdk,140
2026-09-12T00:22:33+00:00,sapmachine-17.0.21+5,384393701,True,sapmachine-jre-17.0.21-ea.5_windows-x64_bin.zip,windows,x64,jre,16
2026-09-12T00:22:33+00:00,sapmachine-17.0.21+5,384393701,True,sapmachine-jdk-17.0.21-ea.5_windows-x64_bin-symbols.tar.gz,windows,x64,jdk,0
2026-09-12T00:22:33+00:00,sapmachine-17.0.21+5,384393701,True,sapmachine-jdk-17.0.21-ea.5_macos-x64_bin.tar.gz,macos,x64,jdk,16
2026-09-12T00:22:33+00:00,sapmachine-17.0.21+5,384393701,True,sapmachine-jre-17.0.21-ea.5_macos-x64_bin.tar.gz,macos,x64,jre,16
2026-09-12T00:22:33+00:00,sapmachine-17.0.21+5,384393701,True,sapmachine-jdk-17.0.21-ea.5_macos-x64_bin-symbols.tar.gz,macos,x64,jdk,0
2026-09-12T00:22:33+00:00,sapmachine-17.0.21+5,384393701,True,sapmachine-jdk-17.0.21-ea.5_macos-x64_bin.dmg,macos,x64,jdk,17
2026-09-12T00:22:33+00:00,sapmachine-17.0.21+5,384393701,True,sapmachine-jre-17.0.21-ea.5_macos-x64_bin.dmg,macos,x64,jre,18
2026-09-12T00:22:33+00:00,sapmachine-21.0.13+5,384389960,True,sapmachine-jdk-21.0.13-ea.5_linux-x64-musl_bin.tar.gz,alpine,x64,jdk,18
2026-09-12T00:22:33+00:00,sapmachine-21.0.13+5,384389960,True,sapmachine-jre-21.0.13-ea.5_linux-x64-musl_bin.tar.gz,alpine,x64,jre,18
2026-09-12T00:22:33+00:00,sapmachine-21.0.13+5,384389960,True,sapmachine-jdk-21.0.13-ea.5_linux-x64-musl_bin-symbols.tar.gz,alpine,x64,jdk,1
