timestamp,release_name,release_id,is_prerelease,asset_name,os_name,architecture,java_type,total_downloads
2026-01-20T00:16:53+00:00,sapmachine-26+30,276910486,True,sapmachine-jdk-26-ea.30_aix-ppc64_bin-symbols.tar.gz,aix,ppc64,jdk,0
2026-01-20T00:16:53+00:00,sapmachine-26+30,276910486,True,sapmachine-jdk-26-ea.30_aix-ppc64_bin.tar.gz,aix,ppc64,jdk,12
2026-01-20T00:16:53+00:00,sapmachine-26+30,276910486,True,sapmachine-jdk-26-ea.30_linux-aarch64_bin-symbols.tar.gz,linux,aarch64,jdk,0
2026-01-20T00:16:53+00:00,sapmachine-26+30,276910486,True,sapmachine-jdk-26-ea.30_linux-aarch64_bin.tar.gz,linux,aarch64,jdk,15
2026-01-20T00:16:53+00:00,sapmachine-26+30,276910486,True,sapmachine-jdk-26-ea.30_linux-ppc64le_bin-symbols.tar.gz,linux,ppc64,jdk,0
2026-01-20T00:16:53+00:00,sapmachine-26+30,276910486,True,sapmachine-jdk-26-ea.30_linux-ppc64le_bin.tar.gz,linux,ppc64,jdk,15
2026-01-20T00:16:53+00:00,sapmachine-26+30,276910486,True,sapmachine-jdk-26-ea.30_linux-x64-musl_bin-symbols.tar.gz,alpine,x64,jdk,1
2026-01-20T00:16:53+00:00,sapmachine-26+30,276910486,True,sapmachine-jdk-26-ea.30_linux-x64-musl_bin.tar.gz,alpine,x64,jdk,15
2026-01-20T00:16:53+00:00,sapmachine-26+30,276910486,True,sapmachine-jdk-26-ea.30_linux-x64_bin-symbols.tar.gz,linux,x64,jdk,0
2026-01-20T00:16:53+00:00,sapmachine-26+30,276910486,True,sapmachine-jdk-26-ea.30_linux-x64_bin.tar.gz,linux,x64,jdk,17
2026-01-20T00:16:53+00:00,sapmachine-26+30,276910486,True,sapmachine-jdk-26-ea.30_macos-aarch64_bin-symbols.tar.gz,macos,aarch64,jdk,0
2026-01-20T00:16:53+00:00,sapmachine-26+30,276910486,True,sapmachine-jdk-26-ea.30_macos-aarch64_bin.dmg,macos,aarch64,jdk,18
2026-01-20T00:16:53+00:00,sapmachine-26+30,276910486,True,sapmachine-jdk-26-ea.30_macos-aarch64_bin.tar.gz,macos,aarch64,jdk,16
2026-01-20T00:16:53+00:00,sapmachine-26+30,276910486,True,sapmachine-jdk-26-ea.30_windows-x64_bin-symbols.tar.gz,windows,x64,jdk,0
2026-01-20T00:16:53+00:00,sapmachine-26+30,276910486,True,sapmachine-jdk-26-ea.30_windows-x64_bin.zip,windows,x64,jdk,17
2026-01-20T00:16:53+00:00,sapmachine-26+30,276910486,True,sapmachine-jre-26-ea.30_aix-ppc64_bin.tar.gz,aix,ppc64,jre,12
2026-01-20T00:16:53+00:00,sapmachine-26+30,276910486,True,sapmachine-jre-26-ea.30_linux-aarch64_bin.tar.gz,linux,aarch64,jre,15
2026-01-20T00:16:53+00:00,sapmachine-26+30,276910486,True,sapmachine-jre-26-ea.30_linux-ppc64le_bin.tar.gz,linux,ppc64,jre,15
2026-01-20T00:16:53+00:00,sapmachine-26+30,276910486,True,sapmachine-jre-26-ea.30_linux-x64-musl_bin.tar.gz,alpine,x64,jre,15
2026-01-20T00:16:53+00:00,sapmachine-26+30,276910486,True,sapmachine-jre-26-ea.30_linux-x64_bin.tar.gz,linux,x64,jre,16
2026-01-20T00:16:53+00:00,sapmachine-26+30,276910486,True,sapmachine-jre-26-ea.30_macos-aarch64_bin.dmg,macos,aarch64,jre,13
