timestamp,release_name,release_id,is_prerelease,asset_name,os_name,architecture,java_type,total_downloads
2025-06-25T00:15:36,sapmachine-25+28,227407469,True,sapmachine-jdk-25-ea.28_aix-ppc64_bin-symbols.tar.gz,aix,ppc64,jdk,0
2025-06-25T00:15:36,sapmachine-25+28,227407469,True,sapmachine-jdk-25-ea.28_aix-ppc64_bin.tar.gz,aix,ppc64,jdk,2
2025-06-25T00:15:36,sapmachine-25+28,227407469,True,sapmachine-jdk-25-ea.28_linux-aarch64_bin-symbols.tar.gz,linux,aarch64,jdk,0
2025-06-25T00:15:36,sapmachine-25+28,227407469,True,sapmachine-jdk-25-ea.28_linux-aarch64_bin.tar.gz,linux,aarch64,jdk,0
2025-06-25T00:15:36,sapmachine-25+28,227407469,True,sapmachine-jdk-25-ea.28_linux-ppc64le_bin-symbols.tar.gz,linux,ppc64,jdk,0
2025-06-25T00:15:36,sapmachine-25+28,227407469,True,sapmachine-jdk-25-ea.28_linux-ppc64le_bin.tar.gz,linux,ppc64,jdk,5
2025-06-25T00:15:36,sapmachine-25+28,227407469,True,sapmachine-jdk-25-ea.28_linux-x64-musl_bin-symbols.tar.gz,alpine,x64,jdk,0
2025-06-25T00:15:36,sapmachine-25+28,227407469,True,sapmachine-jdk-25-ea.28_linux-x64-musl_bin.tar.gz,alpine,x64,jdk,5
2025-06-25T00:15:36,sapmachine-25+28,227407469,True,sapmachine-jdk-25-ea.28_linux-x64_bin-symbols.tar.gz,linux,x64,jdk,0
2025-06-25T00:15:36,sapmachine-25+28,227407469,True,sapmachine-jdk-25-ea.28_linux-x64_bin.tar.gz,linux,x64,jdk,5
2025-06-25T00:15:36,sapmachine-25+28,227407469,True,sapmachine-jdk-25-ea.28_macos-aarch64_bin-symbols.tar.gz,macos,aarch64,jdk,0
2025-06-25T00:15:36,sapmachine-25+28,227407469,True,sapmachine-jdk-25-ea.28_macos-aarch64_bin.dmg,macos,aarch64,jdk,6
2025-06-25T00:15:36,sapmachine-25+28,227407469,True,sapmachine-jdk-25-ea.28_macos-aarch64_bin.tar.gz,macos,aarch64,jdk,5
2025-06-25T00:15:36,sapmachine-25+28,227407469,True,sapmachine-jdk-25-ea.28_macos-x64_bin-symbols.tar.gz,macos,x64,jdk,0
2025-06-25T00:15:36,sapmachine-25+28,227407469,True,sapmachine-jdk-25-ea.28_macos-x64_bin.dmg,macos,x64,jdk,5
2025-06-25T00:15:36,sapmachine-25+28,227407469,True,sapmachine-jdk-25-ea.28_macos-x64_bin.tar.gz,macos,x64,jdk,5
2025-06-25T00:15:36,sapmachine-25+28,227407469,True,sapmachine-jdk-25-ea.28_windows-x64_bin-symbols.tar.gz,windows,x64,jdk,0
2025-06-25T00:15:36,sapmachine-25+28,227407469,True,sapmachine-jdk-25-ea.28_windows-x64_bin.zip,windows,x64,jdk,3
2025-06-25T00:15:36,sapmachine-25+28,227407469,True,sapmachine-jre-25-ea.28_aix-ppc64_bin.tar.gz,aix,ppc64,jre,2
2025-06-25T00:15:36,sapmachine-25+28,227407469,True,sapmachine-jre-25-ea.28_linux-aarch64_bin.tar.gz,linux,aarch64,jre,0
2025-06-25T00:15:36,sapmachine-25+28,227407469,True,sapmachine-jre-25-ea.28_linux-ppc64le_bin.tar.gz,linux,ppc64,jre,5
2025-06-25T00:15:36,sapmachine-25+28,227407469,True,sapmachine-jre-25-ea.28_linux-x64-musl_bin.tar.gz,alpine,x64,jre,5
2025-06-25T00:15:36,sapmachine-25+28,227407469,True,sapmachine-jre-25-ea.28_linux-x64_bin.tar.gz,linux,x64,jre,5
2025-06-25T00:15:36,sapmachine-25+28,227407469,True,sapmachine-jre-25-ea.28_macos-aarch64_bin.dmg,macos,aarch64,jre,5
2025-06-25T00:15:36,sapmachine-25+28,227407469,True,sapmachine-jre-25-ea.28_macos-aarch64_bin.tar.gz,macos,aarch64,jre,5
2025-06-25T00:15:36,sapmachine-25+28,227407469,True,sapmachine-jre-25-ea.28_macos-x64_bin.dmg,macos,x64,jre,5
2025-06-25T00:15:36,sapmachine-25+28,227407469,True,sapmachine-jre-25-ea.28_macos-x64_bin.tar.gz,macos,x64,jre,5
2025-06-25T00:15:36,sapmachine-25+28,227407469,True,sapmachine-jre-25-ea.28_windows-x64_bin.zip,windows,x64,jre,3
2025-06-25T00:15:36,sapmachine-21.0.8+7,227407324,True,sapmachine-jdk-21.0.8-ea.7_aix-ppc64_bin-symbols.tar.gz,aix,ppc64,jdk,0
2025-06-25T00:15:36,sapmachine-21.0.8+7,227407324,True,sapmachine-jdk-21.0.8-ea.7_aix-ppc64_bin.tar.gz,aix,ppc64,jdk,2
2025-06-25T00:15:36,sapmachine-21.0.8+7,227407324,True,sapmachine-jdk-21.0.8-ea.7_linux-aarch64_bin-symbols.tar.gz,linux,aarch64,jdk,0
2025-06-25T00:15:36,sapmachine-21.0.8+7,227407324,True,sapmachine-jdk-21.0.8-ea.7_linux-aarch64_bin.tar.gz,linux,aarch64,jdk,0
2025-06-25T00:15:36,sapmachine-21.0.8+7,227407324,True,sapmachine-jdk-21.0.8-ea.7_linux-ppc64le_bin-symbols.tar.gz,linux,ppc64,jdk,0
2025-06-25T00:15:36,sapmachine-21.0.8+7,227407324,True,sapmachine-jdk-21.0.8-ea.7_linux-ppc64le_bin.tar.gz,linux,ppc64,jdk,0
2025-06-25T00:15:36,sapmachine-21.0.8+7,227407324,True,sapmachine-jdk-21.0.8-ea.7_linux-x64-musl_bin-symbols.tar.gz,alpine,x64,jdk,0
2025-06-25T00:15:36,sapmachine-21.0.8+7,227407324,True,sapmachine-jdk-21.0.8-ea.7_linux-x64-musl_bin.tar.gz,alpine,x64,jdk,2
2025-06-25T00:15:36,sapmachine-21.0.8+7,227407324,True,sapmachine-jdk-21.0.8-ea.7_linux-x64_bin-symbols.tar.gz,linux,x64,jdk,0
2025-06-25T00:15:36,sapmachine-21.0.8+7,227407324,True,sapmachine-jdk-21.0.8-ea.7_linux-x64_bin.tar.gz,linux,x64,jdk,2
2025-06-25T00:15:36,sapmachine-21.0.8+7,227407324,True,sapmachine-jdk-21.0.8-ea.7_macos-aarch64_bin-symbols.tar.gz,macos,aarch64,jdk,0
