timestamp,release_name,release_id,is_prerelease,asset_name,os_name,architecture,java_type,total_downloads
2025-12-31T00:17:43+00:00,sapmachine-27+3,272355651,True,sapmachine-jdk-27-ea.3_aix-ppc64_bin-symbols.tar.gz,aix,ppc64,jdk,0
2025-12-31T00:17:43+00:00,sapmachine-27+3,272355651,True,sapmachine-jdk-27-ea.3_aix-ppc64_bin.tar.gz,aix,ppc64,jdk,18
2025-12-31T00:17:43+00:00,sapmachine-27+3,272355651,True,sapmachine-jdk-27-ea.3_linux-aarch64_bin-symbols.tar.gz,linux,aarch64,jdk,0
2025-12-31T00:17:43+00:00,sapmachine-27+3,272355651,True,sapmachine-jdk-27-ea.3_linux-aarch64_bin.tar.gz,linux,aarch64,jdk,21
2025-12-31T00:17:43+00:00,sapmachine-27+3,272355651,True,sapmachine-jdk-27-ea.3_linux-ppc64le_bin-symbols.tar.gz,linux,ppc64,jdk,0
2025-12-31T00:17:43+00:00,sapmachine-27+3,272355651,True,sapmachine-jdk-27-ea.3_linux-ppc64le_bin.tar.gz,linux,ppc64,jdk,21
2025-12-31T00:17:43+00:00,sapmachine-27+3,272355651,True,sapmachine-jdk-27-ea.3_linux-x64-musl_bin-symbols.tar.gz,alpine,x64,jdk,1
2025-12-31T00:17:43+00:00,sapmachine-27+3,272355651,True,sapmachine-jdk-27-ea.3_linux-x64-musl_bin.tar.gz,alpine,x64,jdk,21
2025-12-31T00:17:43+00:00,sapmachine-27+3,272355651,True,sapmachine-jdk-27-ea.3_linux-x64_bin-symbols.tar.gz,linux,x64,jdk,0
2025-12-31T00:17:43+00:00,sapmachine-27+3,272355651,True,sapmachine-jdk-27-ea.3_linux-x64_bin.tar.gz,linux,x64,jdk,22
2025-12-31T00:17:43+00:00,sapmachine-27+3,272355651,True,sapmachine-jdk-27-ea.3_macos-aarch64_bin-symbols.tar.gz,macos,aarch64,jdk,0
2025-12-31T00:17:43+00:00,sapmachine-27+3,272355651,True,sapmachine-jdk-27-ea.3_macos-aarch64_bin.dmg,macos,aarch64,jdk,21
2025-12-31T00:17:43+00:00,sapmachine-27+3,272355651,True,sapmachine-jdk-27-ea.3_macos-aarch64_bin.tar.gz,macos,aarch64,jdk,18
2025-12-31T00:17:43+00:00,sapmachine-27+3,272355651,True,sapmachine-jdk-27-ea.3_windows-x64_bin-symbols.tar.gz,windows,x64,jdk,0
2025-12-31T00:17:43+00:00,sapmachine-27+3,272355651,True,sapmachine-jdk-27-ea.3_windows-x64_bin.zip,windows,x64,jdk,23
2025-12-31T00:17:43+00:00,sapmachine-27+3,272355651,True,sapmachine-jre-27-ea.3_aix-ppc64_bin.tar.gz,aix,ppc64,jre,18
2025-12-31T00:17:43+00:00,sapmachine-27+3,272355651,True,sapmachine-jre-27-ea.3_linux-aarch64_bin.tar.gz,linux,aarch64,jre,21
2025-12-31T00:17:43+00:00,sapmachine-27+3,272355651,True,sapmachine-jre-27-ea.3_linux-ppc64le_bin.tar.gz,linux,ppc64,jre,21
2025-12-31T00:17:43+00:00,sapmachine-27+3,272355651,True,sapmachine-jre-27-ea.3_linux-x64-musl_bin.tar.gz,alpine,x64,jre,21
2025-12-31T00:17:43+00:00,sapmachine-27+3,272355651,True,sapmachine-jre-27-ea.3_linux-x64_bin.tar.gz,linux,x64,jre,23
2025-12-31T00:17:43+00:00,sapmachine-27+3,272355651,True,sapmachine-jre-27-ea.3_macos-aarch64_bin.dmg,macos,aarch64,jre,19
2025-12-31T00:17:43+00:00,sapmachine-27+3,272355651,True,sapmachine-jre-27-ea.3_macos-aarch64_bin.tar.gz,macos,aarch64,jre,19
2025-12-31T00:17:43+00:00,sapmachine-27+3,272355651,True,sapmachine-jre-27-ea.3_windows-x64_bin.zip,windows,x64,jre,23
2025-12-31T00:17:43+00:00,sapmachine-26+29,272356421,True,sapmachine-jdk-26-ea.29_aix-ppc64_bin-symbols.tar.gz,aix,ppc64,jdk,3
2025-12-31T00:17:43+00:00,sapmachine-26+29,272356421,True,sapmachine-jdk-26-ea.29_aix-ppc64_bin.tar.gz,aix,ppc64,jdk,28
2025-12-31T00:17:43+00:00,sapmachine-26+29,272356421,True,sapmachine-jdk-26-ea.29_linux-aarch64_bin-symbols.tar.gz,linux,aarch64,jdk,0
2025-12-31T00:17:43+00:00,sapmachine-26+29,272356421,True,sapmachine-jdk-26-ea.29_linux-aarch64_bin.tar.gz,linux,aarch64,jdk,24
2025-12-31T00:17:43+00:00,sapmachine-26+29,272356421,True,sapmachine-jdk-26-ea.29_linux-ppc64le_bin-symbols.tar.gz,linux,ppc64,jdk,0
2025-12-31T00:17:43+00:00,sapmachine-26+29,272356421,True,sapmachine-jdk-26-ea.29_linux-ppc64le_bin.tar.gz,linux,ppc64,jdk,25
