timestamp,release_name,release_id,is_prerelease,asset_name,os_name,architecture,java_type,total_downloads
2026-09-05T00:23:01+00:00,sapmachine-28+13,382721864,True,sapmachine-jdk-28-ea.13_linux-x64-musl_bin.tar.gz,alpine,x64,jdk,2
2026-09-05T00:23:01+00:00,sapmachine-28+13,382721864,True,sapmachine-jre-28-ea.13_linux-x64-musl_bin.tar.gz,alpine,x64,jre,2
2026-09-05T00:23:01+00:00,sapmachine-28+13,382721864,True,sapmachine-jdk-28-ea.13_linux-x64-musl_bin-symbols.tar.gz,alpine,x64,jdk,1
2026-09-05T00:23:01+00:00,sapmachine-28+13,382721864,True,sapmachine-jdk-28-ea.13_linux-x64_bin.tar.gz,linux,x64,jdk,2
2026-09-05T00:23:01+00:00,sapmachine-28+13,382721864,True,sapmachine-jre-28-ea.13_linux-x64_bin.tar.gz,linux,x64,jre,2
2026-09-05T00:23:01+00:00,sapmachine-28+13,382721864,True,sapmachine-jdk-28-ea.13_linux-x64_bin-symbols.tar.gz,linux,x64,jdk,1
2026-09-05T00:23:01+00:00,sapmachine-28+13,382721864,True,sapmachine-jdk-28-ea.13_macos-aarch64_bin.tar.gz,macos,aarch64,jdk,1
2026-09-05T00:23:01+00:00,sapmachine-28+13,382721864,True,sapmachine-jre-28-ea.13_macos-aarch64_bin.tar.gz,macos,aarch64,jre,1
2026-09-05T00:23:01+00:00,sapmachine-28+13,382721864,True,sapmachine-jdk-28-ea.13_macos-aarch64_bin-symbols.tar.gz,macos,aarch64,jdk,0
2026-09-05T00:23:01+00:00,sapmachine-28+13,382721864,True,sapmachine-jdk-28-ea.13_macos-aarch64_bin.dmg,macos,aarch64,jdk,2
2026-09-05T00:23:01+00:00,sapmachine-28+13,382721864,True,sapmachine-jre-28-ea.13_macos-aarch64_bin.dmg,macos,aarch64,jre,1
2026-09-05T00:23:01+00:00,sapmachine-28+13,382721864,True,sapmachine-jdk-28-ea.13_linux-ppc64le_bin.tar.gz,linux,ppc64,jdk,1
2026-09-05T00:23:01+00:00,sapmachine-28+13,382721864,True,sapmachine-jre-28-ea.13_linux-ppc64le_bin.tar.gz,linux,ppc64,jre,1
2026-09-05T00:23:01+00:00,sapmachine-28+13,382721864,True,sapmachine-jdk-28-ea.13_linux-ppc64le_bin-symbols.tar.gz,linux,ppc64,jdk,0
2026-09-05T00:23:01+00:00,sapmachine-28+13,382721864,True,sapmachine-jdk-28-ea.13_aix-ppc64_bin.tar.gz,aix,ppc64,jdk,1
2026-09-05T00:23:01+00:00,sapmachine-28+13,382721864,True,sapmachine-jre-28-ea.13_aix-ppc64_bin.tar.gz,aix,ppc64,jre,1
2026-09-05T00:23:01+00:00,sapmachine-28+13,382721864,True,sapmachine-jdk-28-ea.13_aix-ppc64_bin-symbols.tar.gz,aix,ppc64,jdk,0
2026-09-05T00:23:01+00:00,sapmachine-28+13,382721864,True,sapmachine-jdk-28-ea.13_linux-aarch64_bin.tar.gz,linux,aarch64,jdk,1
2026-09-05T00:23:01+00:00,sapmachine-28+13,382721864,True,sapmachine-jre-28-ea.13_linux-aarch64_bin.tar.gz,linux,aarch64,jre,1
2026-09-05T00:23:01+00:00,sapmachine-28+13,382721864,True,sapmachine-jdk-28-ea.13_linux-aarch64_bin-symbols.tar.gz,linux,aarch64,jdk,0
2026-09-05T00:23:01+00:00,sapmachine-28+13,382721864,True,sapmachine-jdk-28-ea.13_windows-x64_bin.zip,windows,x64,jdk,1
2026-09-05T00:23:01+00:00,sapmachine-28+13,382721864,True,sapmachine-jre-28-ea.13_windows-x64_bin.zip,windows,x64,jre,1
2026-09-05T00:23:01+00:00,sapmachine-28+13,382721864,True,sapmachine-jdk-28-ea.13_windows-x64_bin-symbols.tar.gz,windows,x64,jdk,0
2026-09-05T00:23:01+00:00,sapmachine-17.0.21+4,382421693,True,sapmachine-jdk-17.0.21-ea.4_linux-x64-musl_bin.tar.gz,alpine,x64,jdk,15
2026-09-05T00:23:01+00:00,sapmachine-17.0.21+4,382421693,True,sapmachine-jre-17.0.21-ea.4_linux-x64-musl_bin.tar.gz,alpine,x64,jre,15
2026-09-05T00:23:01+00:00,sapmachine-17.0.21+4,382421693,True,sapmachine-jdk-17.0.21-ea.4_linux-x64-musl_bin-symbols.tar.gz,alpine,x64,jdk,1
2026-09-05T00:23:01+00:00,sapmachine-17.0.21+4,382421693,True,sapmachine-jdk-17.0.21-ea.4_macos-aarch64_bin.tar.gz,macos,aarch64,jdk,152
2026-09-05T00:23:01+00:00,sapmachine-17.0.21+4,382421693,True,sapmachine-jre-17.0.21-ea.4_macos-aarch64_bin.tar.gz,macos,aarch64,jre,20
2026-09-05T00:23:01+00:00,sapmachine-17.0.21+4,382421693,True,sapmachine-jdk-17.0.21-ea.4_macos-aarch64_bin-symbols.tar.gz,macos,aarch64,jdk,1
2026-09-05T00:23:01+00:00,sapmachine-17.0.21+4,382421693,True,sapmachine-jdk-17.0.21-ea.4_macos-aarch64_bin.dmg,macos,aarch64,jdk,16
2026-09-05T00:23:01+00:00,sapmachine-17.0.21+4,382421693,True,sapmachine-jre-17.0.21-ea.4_macos-aarch64_bin.dmg,macos,aarch64,jre,16
2026-09-05T00:23:01+00:00,sapmachine-17.0.21+4,382421693,True,sapmachine-jdk-17.0.21-ea.4_linux-x64_bin.tar.gz,linux,x64,jdk,45
2026-09-05T00:23:01+00:00,sapmachine-17.0.21+4,382421693,True,sapmachine-jre-17.0.21-ea.4_linux-x64_bin.tar.gz,linux,x64,jre,14
